"StudId","Bpi"
"8997","3"
"8998","3"
"8999",""
"9000",""
"9001","4"
"9002","1"
"9003",""
"9004","NA"
"9005","NA"
"9006","NA"
"9007","NA"
"9008",""
"9009","NA"
"9010","2"
"9011","NA"
"9012",""
"9013","3"
"9014","2"
"9015","NA"
"9016","1"
"9017","2"
"9018",""
"9019","1"
"9020","1"
"9021",""
"9022","3"
"9023",""
"9024",""
"9025","2"
"9026","3"
"9027","4"
"9028",""
"9029",""
"9030","8"
"9031","1"
"9032",""
"9033","3"
"9034",""
"9035","3"
"9036",""
"9037","1"
"9038","4"
"9039","5"
"9040","4"
"9041",""
"9042",""
"9043","2"
"9044","NA"
"9045","NA"
"9046",""
"9047","NA"
"9048",""
"9049","NA"
"9050",""
"9051","NA"
"9052","1"
"9053",""
"9054",""
"9055","3"
"9056","2"
"9057","3"
"9058","2"
"9059","1"
"9060","2"
"9061",""
"9062","2"
"9063","1"
"9064","11"
"9065",""
"9066",""
"9067","4"
"9068","2"
"9069","8"
"9070","NA"
"9071","2"
"9072","3"
"9073","1"
"9074",""
"9075","5"
"9076","2"
"9077","2"
"9078","2"
"9079","3"
"9080","3"
"9081","5"
"9082","4"
"9083","1"
"9084","1"
"9085","4"
"9086","1"
"9087",""
"9088","4"
"9089","2"
"9090","6"
"9091",""
"9092","NA"
"9093","1"
"9094","9"
"9095","NA"
"9096","3"
"9097",""
"9098",""
"9099",""
"9100","6"
"9101",""
"9102","NA"
"9103",""
"9104",""
"9105","6"
"9106","1"
"9107",""
"9108","6"
"9109","NA"
"9110","1"
"9111",""
"9112",""
"9113","2"
"9114","7"
"9115","NA"
"9116","3"
"9117","2"
"9118","2"
"9119","2"
"9120","3"
"9121","2"
"9122","NA"
"9123","10"
"9124","1"
"9125","NA"
"9126","3"
"9127","4"
"9128","2"
"9129","4"
"9130",""
"9131","2"
"9132","4"
"9133","NA"
"9134","5"
"9135","1"
"9136","NA"
"9137","NA"
"9138","NA"
"9139","2"
"9140","3"
"9141","NA"
"9142","4"
"9143","5"
"9144",""
"9145",""
"9146","2"
"9147","3"
"9148","NA"
"9149","2"
"9150","7"
"9151",""
"9152","0"
"9153",""
"9154","NA"
"9155","NA"
"9156","NA"
"9157","4"
"9158","4"
"9159","NA"
"9160",""
"9161",""
"9162","1"
"9163","5"
"9164",""
"9165","3"
"9166","3"
"9167","NA"
"9168",""
"9169","4"
"9170",""
"9171","NA"
"9172",""
"9173","3"
"9174",""
"9175","NA"
"9176","3"
"9177","4"
"9178",""
"9179",""
"9180","NA"
"9181","6"
"9182","2"
"9183","3"
"9184",""
"9185",""
"9186","NA"
"9187","2"
"9188",""
"9189","3"
"9190","3"
"9191","NA"
"9192","2"
"9193","NA"
"9194",""
"9195","2"
"9196","3"
"9197","NA"
"9198","2"
"9199","NA"
"9200","5"
"9201","NA"
"9202","6"
"9203","4"
"9204","3"
"9205","1"
"9206","2"
"9207","4"
"9208","2"
"9209",""
"9210","2"
"9211","NA"
"9212","NA"
"9213","1"
"9214",""
"9215","2"
"9216","NA"
"9217","1"
"9218","NA"
"9219","3"
"9220","3"
"9221",""
"9222",""
"9223","NA"
"9224",""
"9225","8"
"9226",""
"9227","5"
"9228",""
"9229","2"
"9230","5"
"9231","4"
"9232","2"
"9233","3"
"9234","NA"
"9235","2"
"9236","NA"
"9237","1"
"9238","5"
"9239","1"
"9240","1"
"9241","6"
"9242","5"
"9243",""
"9244","4"
"9245","NA"
"9246","NA"
"9247","1"
"9248","4"
"9249","5"
"9250","5"
"9251","2"
"9252","NA"
"9253",""
"9254","NA"
"9255",""
"9256","NA"
"9257","1"
"9258","2"
"9259","3"
"9260","1"
"9261","2"
"9262","2"
"9263","2"
"9264","1"
"9265","2"
"9266","2"
"9267","2"
"9268","NA"
"9269","1"
"9270","2"
"9271",""
"9272",""
"9273","5"
"9274","1"
"9275","2"
"9276","NA"
"9277","6"
"9278","3"
"9279","3"
"9280",""
"9281","3"
"9282","1"
"9283",""
"9284","3"
"9285","NA"
"9286","2"
"9287","6"
"9288",""
"9289","3"
"9290","2"
"9291","2"
"9292","2"
"9293",""
"9294","1"
"9295","NA"
"9296",""
"9297","1"
"9298","NA"
"9299","NA"
"9300","4"
"9301","1"
"9302",""
"9303","3"
"9304","2"
"9305","NA"
"9306","1"
"9307","2"
"9308","1"
"9309","3"
"9310","1"
"9311","5"
"9312","3"
"9313","2"
"9314","7"
"9315","3"
"9316","NA"
"9317","3"
"9318","NA"
"9319","1"
"9320","2"
"9321",""
"9322","4"
"9323","6"
"9324","3"
"9325","NA"
"9326","1"
"9327","NA"
"9328","2"
"9329","1"
"9330","7"
"9331","20"
"9332","2"
"9333","2"
"9334","5"
"9335","2"
"9336","NA"
"9337","5"
"9338","2"
"9339","NA"
"9340","1"
"9341","4"
"9342",""
"9343","3"
"9344","3"
"9345","3"
"9346","1"
"9347","NA"
"9348","10"
"9349","5"
"9350","3"
"9351","3"
"9352","NA"
"9353",""
"9354","4"
"9355","5"
"9356","NA"
"9357",""
"9358",""
"9359",""
"9360","4"
"9361","1"
"9362",""
"9363","NA"
"9364","3"
"9365","3"
"9366",""
"9367",""
"9368","2"
"9369","3"
"9370","1"
"9371","3"
"9372","2"
"9373","3"
"9374",""
"9375","NA"
"9376",""
"9377","6"
"9378","NA"
"9379","4"
"9380","4"
"9381",""
"9382","4"
"9383","2"
"9384","2"
"9385",""
"9386","NA"
"9387","1"
"9388","1"
"9389","NA"
"9390","7"
"9391",""
"9392","2"
"9393","4"
"9394","3"
"9395","14"
"9396","4"
"9397","4"
"9398","7"
"9399","1"
"9400",""
"9401","9"
"9402","1"
"9403","NA"
"9404","4"
"9405","4"
"9406","3"
"9407","4"
"9408",""
"9409",""
"9410",""
"9411","3"
"9412",""
"9413","NA"
"9414","NA"
"9415","4"
"9416","2"
"9417","NA"
"9418","NA"
"9419",""
"9420","2"
"9421","2"
"9422",""
"9423","1"
"9424","7"
"9425","2"
"9426","1"
"9427","4"
"9428",""
"9429",""
"9430","4"
"9431","1"
"9432",""
"9433","5"
"9434","5"
"9435","7"
"9436","4"
"9437","4"
"9438",""
"9439","8"
"9440","6"
"9441","4"
"9442","3"
"9443","0"
"9444","3"
"9445","5"
"9446","3"
"9447","1"
"9448","2"
"9449","1"
"9450","3"
"9451","1"
"9452","2"
"9453","NA"
"9454",""
"9455",""
"9456","2"
"9457","NA"
"9458",""
"9459","5"
"9460","3"
"9461","2"
"9462",""
"9463","2"
"9464","3"
"9465","NA"
"9466","6"
"9467","3"
"9468","2"
"9469","1"
"9470","3"
"9471","1"
"9472",""
"9473","3"
"9474",""
"9475",""
"9476","4"
"9477","NA"
"9478",""
"9479","3"
"9480","2"
"9481","3"
"9482","2"
"9483","1"
"9484","2"
"9485","NA"
"9486","NA"
"9487",""
"9488","3"
"9489",""
"9490","4"
"9491","3"
"9492","7"
"9493","1"
"9494",""
"9495","2"
"9496","2"
"9497","3"
"9498","2"
"9499","1"
"9500","4"
"9501","NA"
"9502",""
"9503","5"
"9504","4"
"9505","7"
"9506",""
"9507","3"
"9508","NA"
"9509","2"
"9510","2"
"9511","3"
"9512","NA"
"9513","10"
"9514","NA"
"9515",""
"9516","NA"
"9517",""
"9518",""
"9519",""
"9520","NA"
"9521","2"
"9522","4"
"9523","0"
"9524","1"
"9525",""
"9526","1"
"9527","2"
"9528","4"
"9529","1"
"9530","NA"
"9531","5"
"9532","2"
"9533","NA"
"9534",""
"9535","5"
"9536","NA"
"9537","3"
"9538",""
"9539","2"
"9540","3"
"9541",""
"9542",""
"9543","2"
"9544","6"
"9545","2"
"9546","NA"
"9547",""
"9548","2"
"9549","2"
"9550",""
"9551","8"
"9552","2"
"9553","2"
"9554","2"
"9555","4"
"9556","2"
"9557",""
"9558","1"
"9559","5"
"9560",""
"9561","1"
"9562","2"
"9563",""
"9564","NA"
"9565","4"
"9566",""
"9567","3"
"9568","1"
"9569",""
"9570","2"
"9571",""
"9572","7"
"9573",""
"9574",""
"9575","7"
"9576","6"
"9577","2"
"9578","3"
"9579","4"
"9580",""
"9581","8"
"9582","1"
"9583","4"
"9584","1"
"9585","1"
"9586","NA"
"9587","3"
"9588","1"
"9589",""
"9590","1"
"9591","1"
"9592","2"
"9593","6"
"9594","NA"
"9595","1"
"9596","1"
"9597","1"
"9598",""
"9599","5"
"9600","1"
"9601","1"
"9602",""
"9603","3"
"9604",""
"9605",""
"9606","2"
"9607","NA"
"9608",""
"9609","1"
"9610","1"
"9611","NA"
"9612","7"
"9613","11"
"9614",""
"9615","NA"
"9616","5"
"9617","4"
"9618","0"
"9619","3"
"9620",""
"9621","2"
"9622","3"
"9623","1"
"9624","2"
"9625","NA"
"9626","2"
"9627","3"
"9628",""
"9629","5"
"9630","3"
"9631",""
"9632","NA"
"9633","5"
"9634","1"
"9635","4"
"9636",""
"9637","NA"
"9638","1"
"9639","2"
"9640","2"
"9641","NA"
"9642","4"
"9643",""
"9644",""
"9645","3"
"9646","NA"
"9647","3"
"9648","NA"
"9649","1"
"9650","NA"
"9651","3"
"9652","NA"
"9653","NA"
"9654","1"
"9655","2"
"9656",""
"9657","1"
"9658","2"
"9659","3"
"9660","1"
"9661",""
"9662","NA"
"9663","NA"
"9664","5"
"9665",""
"9666",""
"9667","5"
"9668","5"
"9669","2"
"9670","2"
"9671",""
"9672",""
"9673","1"
"9674",""
"9675","7"
"9676","NA"
"9677","23"
"9678","2"
"9679","6"
"9680",""
"9681",""
"9682","NA"
"9683","2"
"9684","7"
"9685",""
"9686","NA"
"9687","6"
"9688","5"
"9689","2"
"9690","2"
"9691","3"
"9692",""
"9693","2"
"9694",""
"9695","NA"
"9696","2"
"9697","5"
"9698","4"
"9699","3"
"9700","1"
"9701","NA"
"9702","2"
"9703","6"
"9704","1"
"9705","2"
"9706","2"
"9707","3"
"9708",""
"9709",""
"9710",""
"9711",""
"9712",""
"9713",""
"9714","0"
"9715","6"
"9716",""
"9717","3"
"9718","4"
"9719","2"
"9720","2"
"9721","3"
"9722","NA"
"9723","1"
"9724",""
"9725","NA"
"9726",""
"9727","6"
"9728","1"
"9729","NA"
"9730","1"
"9731",""
"9732","6"
"9733","NA"
"9734","3"
"9735","1"
"9736","6"
"9737","5"
"9738","NA"
"9739",""
"9740",""
"9741","5"
"9742",""
"9743",""
"9744",""
"9745","4"
"9746","2"
"9747","5"
"9748","1"
"9749",""
"9750","7"
"9751","NA"
"9752","4"
"9753","NA"
"9754","2"
"9755","2"
"9756","3"
"9757",""
"9758",""
"9759","4"
"9760","NA"
"9761",""
"9762",""
"9763",""
"9764","2"
"9765","2"
"9766","11"
"9767","1"
"9768",""
"9769","2"
"9770","2"
"9771","NA"
"9772","1"
"9773",""
"9774","NA"
"9775","NA"
"9776","8"
"9777",""
"9778","NA"
"9779",""
"9780","1"
"9781","5"
"9782","2"
"9783","3"
"9784","2"
"9785","1"
"9786","2"
"9787","2"
"9788","NA"
"9789","2"
"9790","1"
"9791",""
"9792","NA"
"9793","3"
"9794",""
"9795","1"
"9796",""
"9797","6"
"9798","4"
"9799","3"
"9800","2"
"9801","1"
"9802","2"
"9803","2"
"9804","NA"
"9805","1"
"9806","2"
"9807","3"
"9808","2"
"9809","2"
"9810","3"
"9811","NA"
"9812","NA"
"9813","4"
"9814","2"
"9815",""
"9816","6"
"9817",""
"9818","2"
"9819","3"
"9820","3"
"9821","3"
"9822",""
"9823","3"
"9824","9"
"9825","1"
"9826","1"
"9827","2"
"9828",""
"9829","4"
"9830","1"
"9831","1"
"9832","1"
"9833","3"
"9834","NA"
"9835",""
"9836","2"
"9837",""
"9838","4"
"9839","1"
"9840","5"
"9841",""
"9842","1"
"9843","4"
"9844","3"
"9845","1"
"9846","4"
"9847","3"
"9848",""
"9849","2"
"9850","NA"
"9851","4"
"9852","5"
"9853",""
"9854","1"
"9855","3"
"9856","2"
"9857","NA"
"9858",""
"9859","2"
"9860","2"
"9861","2"
"9862","2"
"9863","NA"
"9864","3"
"9865","3"
"9866",""
"9867","5"
"9868","4"
"9869",""
"9870",""
"9871","1"
"9872","4"
"9873",""
"9874","1"
"9875","9"
"9876","7"
"9877","1"
"9878","2"
"9879","2"
"9880",""
"9881","4"
"9882","3"
"9883","3"
"9884","3"
"9885","3"
"9886","1"
"9887","3"
"9888","0"
"9889","4"
"9890","4"
"9891",""
"9892",""
"9893","NA"
"9894","3"
"9895","3"
"9896","1"
"9897","2"
"9898","2"
"9899",""
"9900","2"
"9901","4"
"9902",""
"9903",""
"9904","NA"
"9905","6"
"9906","5"
"9907","1"
"9908","12"
"9909","3"
"9910",""
"9911","1"
"9912","1"
"9913","2"
"9914","4"
"9915","NA"
"9916","2"
"9917","3"
"9918","2"
"9919",""
"9920","2"
"9921",""
"9922","3"
"9923",""
"9924","1"
"9925","3"
"9926","2"
"9927","6"
"9928",""
"9929","NA"
"9930","8"
"9931","2"
"9932","6"
"9933","2"
"9934","3"
"9935","2"
"9936",""
"9937","2"
"9938","2"
"9939","2"
"9940","NA"
"9941","3"
"9942",""
"9943","NA"
"9944","10"
"9945","7"
"9946","4"
"9947","4"
"9948","NA"
"9949",""
"9950","NA"
"9951","5"
"9952","3"
"9953","8"
"9954","NA"
"9955",""
"9956","NA"
"9957","8"
"9958","4"
"9959","4"
"9960","1"
"9961",""
"9962","NA"
"9963","2"
"9964","1"
"9965","1"
"9966","2"
"9967","2"
"9968","2"
"9969","NA"
"9970",""
"9971","2"
"9972","1"
"9973","7"
"9974","NA"
"9975","NA"
"9976","NA"
"9977","4"
"9978","5"
"9979","2"
"9980","1"
"9981","2"
"9982","2"
"9983","2"
"9984","4"
"9985",""
"9986",""
"9987","9"
"9988",""
"9989","3"
"9990","NA"
"9991","NA"
"9992",""
"9993",""
"9994","1"
"9995","2"
"9996","2"
"9997","NA"
"9998","5"
"9999","NA"
"10000","2"
"10001","NA"
"10002","4"
"10003","3"
"10004","1"
"10005",""
"10006","NA"
"10007",""
"10008",""
"10009","1"
"10010","3"
"10011","5"
"10012","2"
"10013",""
"10014","1"
"10015",""
"10016","4"
"10017","NA"
"10018","5"
"10019","1"
"10020","NA"
"10021",""
"10022","NA"
"10023","3"
"10024","2"
"10025","6"
"10026","6"
"10027","6"
"10028","NA"
"10029","NA"
"10030","3"
"10031","3"
"10032",""
"10033","2"
"10034","4"
"10035","2"
"10036","2"
"10037","2"
"10038","1"
"10039","4"
"10040",""
"10041",""
"10042","1"
"10043","0"
"10044",""
"10045","6"
"10046","3"
"10047","1"
"10048","1"
"10049","10"
"10050","3"
"10051","10"
"10052",""
"10053","NA"
"10054",""
"10055","8"
"10056",""
"10057","4"
"10058","2"
"10059",""
"10060","3"
"10061","1"
"10062","4"
"10063","5"
"10064","1"
"10065",""
"10066","NA"
"10067","2"
"10068","7"
"10069","2"
"10070","5"
"10071","1"
"10072","5"
"10073",""
"10074",""
"10075","NA"
"10076",""
"10077",""
"10078",""
"10079","2"
"10080","3"
"10081","1"
"10082",""
"10083","2"
"10084","NA"
"10085","5"
"10086","4"
"10087","2"
"10088","2"
"10089","NA"
"10090","4"
"10091","3"
"10092","1"
"10093",""
"10094","1"
"10095",""
"10096",""
"10097","NA"
"10098","NA"
"10099",""
"10100","11"
"10101","6"
"10102",""
"10103","2"
"10104","NA"
"10105","2"
"10106","4"
"10107",""
"10108","1"
"10109","4"
"10110","4"
"10111","2"
"10112","6"
"10113",""
"10114","2"
"10115","NA"
"10116",""
"10117",""
"10118","2"
"10119","1"
"10120","2"
"10121",""
"10122","NA"
"10123","1"
"10124",""
"10125",""
"10126","3"
"10127","2"
"10128","6"
"10129","17"
"10130","NA"
"10131",""
"10132",""
"10133","2"
"10134","5"
"10135","4"
"10136","2"
"10137","3"
"10138","3"
"10139",""
"10140","4"
"10141","2"
"10142",""
"10143","10"
"10144","6"
"10145","4"
"10146","1"
"10147","2"
"10148","4"
"10149","2"
"10150","3"
"10151","0"
"10152","NA"
"10153",""
"10154","2"
"10155","12"
"10156","5"
"10157","5"
"10158","1"
"10159","5"
"10160","2"
"10161","10"
"10162","NA"
"10163","4"
"10164","2"
"10165","NA"
"10166","2"
"10167",""
"10168","3"
"10169","2"
"10170","2"
"10171",""
"10172","2"
"10173","2"
"10174","NA"
"10175","2"
"10176","NA"
"10177","NA"
"10178",""
"10179","3"
"10180",""
"10181","2"
"10182",""
"10183",""
"10184",""
"10185",""
"10186","4"
"10187","5"
"10188","NA"
"10189","4"
"10190","4"
"10191","2"
"10192","3"
"10193","4"
"10194","NA"
"10195","1"
"10196","NA"
"10197","4"
"10198","2"
"10199","1"
"10200","2"
"10201",""
"10202","2"
"10203",""
"10204",""
"10205","1"
"10206","NA"
"10207","2"
"10208","1"
"10209","2"
"10210",""
"10211","4"
"10212","NA"
"10213",""
"10214","4"
"10215","4"
"10216","4"
"10217",""
"10218","5"
"10219","2"
"10220","1"
"10221","3"
"10222","1"
"10223","7"
"10224","3"
"10225","NA"
"10226","9"
"10227","3"
"10228","2"
"10229","NA"
"10230","4"
"10231",""
"10232",""
"10233","NA"
"10234","NA"
"10235",""
"10236","2"
"10237",""
"10238",""
"10239","6"
"10240","NA"
"10241","10"
"10242","2"
"10243",""
"10244","NA"
"10245","2"
"10246",""
"10247","4"
"10248","2"
"10249","2"
"10250","1"
"10251",""
"10252","3"
"10253",""
"10254","1"
"10255","2"
"10256",""
"10257","NA"
"10258",""
"10259","2"
"10260","2"
"10261","2"
"10262","9"
"10263","2"
"10264","2"
"10265","2"
"10266","4"
"10267","1"
"10268","4"
"10269","7"
"10270","4"
"10271","1"
"10272","NA"
"10273","2"
"10274","3"
"10275","1"
"10276","2"
"10277",""
"10278","2"
"10279","5"
"10280","3"
"10281","5"
"10282","2"
"10283","3"
"10284","2"
"10285",""
"10286",""
"10287",""
"10288","3"
"10289","3"
"10290","1"
"10291","NA"
"10292","2"
"10293","2"
"10294",""
"10295","4"
"10296",""
"10297","3"
"10298",""
"10299","3"
"10300","NA"
"10301",""
"10302","NA"
"10303","1"
"10304","2"
"10305",""
"10306",""
"10307","8"
"10308","3"
"10309","3"
"10310","5"
"10311","2"
"10312","NA"
"10313","3"
"10314","2"
"10315","1"
"10316","1"
"10317","2"
"10318","2"
"10319","2"
"10320","3"
"10321",""
"10322","1"
"10323","NA"
"10324","NA"
"10325","3"
"10326","3"
"10327","3"
"10328","1"
"10329",""
"10330","3"
"10331","NA"
"10332","NA"
"10333","1"
"10334","3"
"10335",""
"10336","8"
"10337","1"
"10338","1"
"10339",""
"10340",""
"10341",""
"10342",""
"10343","2"
"10344",""
"10345","1"
"10346","5"
"10347","NA"
"10348","3"
"10349","3"
"10350","1"
"10351","1"
"10352",""
"10353","2"
"10354","1"
"10355",""
"10356","3"
"10357","1"
"10358","3"
"10359",""
"10360","6"
"10361","3"
"10362","7"
"10363","4"
"10364","3"
"10365","2"
"10366","7"
"10367","NA"
"10368",""
"10369","11"
"10370","3"
"10371","NA"
"10372","1"
"10373","4"
"10374","6"
"10375",""
"10376","NA"
"10377","2"
"10378","NA"
"10379","2"
"10380","2"
"10381",""
"10382","7"
"10383","3"
"10384","1"
"10385","3"
"10386","5"
"10387","NA"
"10388","2"
"10389","2"
"10390","NA"
"10391","7"
"10392",""
"10393","2"
"10394",""
"10395","2"
"10396","1"
"10397","3"
"10398","1"
"10399","2"
"10400","3"
"10401","9"
"10402","3"
"10403",""
"10404","2"
"10405","4"
"10406",""
"10407","2"
"10408","4"
"10409","NA"
"10410","2"
"10411","4"
"10412","NA"
"10413","2"
"10414","1"
"10415","2"
"10416",""
"10417","NA"
"10418","2"
"10419","2"
"10420","2"
"10421","0"
"10422",""
"10423","7"
"10424","8"
"10425","4"
"10426","1"
"10427","4"
"10428","3"
"10429","12"
"10430","1"
"10431","2"
"10432","3"
"10433",""
"10434",""
"10435",""
"10436","NA"
"10437","NA"
"10438",""
"10439",""
"10440","NA"
"10441","NA"
"10442","2"
"10443","2"
"10444",""
"10445","1"
"10446","2"
"10447","3"
"10448","NA"
"10449","1"
"10450",""
"10451","2"
"10452","NA"
"10453",""
"10454","2"
"10455","7"
"10456","NA"
"10457","1"
"10458","2"
"10459","2"
"10460","2"
"10461",""
"10462","NA"
"10463","4"
"10464","1"
"10465","2"
"10466","1"
"10467","3"
"10468","3"
"10469","NA"
"10470","3"
"10471",""
"10472","NA"
"10473","3"
"10474","NA"
"10475","1"
"10476","NA"
"10477",""
"10478","2"
"10479","1"
"10480","6"
"10481","NA"
"10482","2"
"10483","NA"
"10484","NA"
"10485","2"
"10486","NA"
"10487",""
"10488","NA"
"10489","3"
"10490","5"
"10491","1"
"10492","3"
"10493","2"
"10494","1"
"10495","2"
"10496","3"
"10497",""
"10498","6"
"10499","3"
"10500",""
"10501","3"
"10502","6"
"10503","4"
"10504","4"
"10505","1"
"10506","NA"
"10507","NA"
"10508","NA"
"10509","NA"
"10510","NA"
"10511",""
"10512","1"
"10513","3"
"10514","2"
"10515","5"
"10516","1"
"10517","1"
"10518","2"
"10519",""
"10520","3"
"10521",""
"10522","2"
"10523","2"
"10524","5"
"10525","1"
"10526","1"
"10527","3"
"10528","3"
"10529","1"
"10530","7"
"10531","NA"
"10532",""
"10533","NA"
"10534","2"
"10535",""
"10536","1"
"10537","9"
"10538","2"
"10539","0"
"10540","NA"
"10541","3"
"10542","5"
"10543",""
"10544","2"
"10545",""
"10546","NA"
"10547","2"
"10548","NA"
"10549","NA"
"10550","2"
"10551","5"
"10552","3"
"10553",""
"10554",""
"10555","3"
"10556",""
"10557","3"
"10558","6"
"10559","1"
"10560","2"
"10561","6"
"10562","2"
"10563",""
"10564","4"
"10565","7"
"10566","8"
"10567",""
"10568","NA"
"10569",""
"10570","NA"
"10571","4"
"10572","5"
"10573",""
"10574","2"
"10575","1"
"10576","NA"
"10577",""
"10578",""
"10579","2"
"10580","NA"
"10581","3"
"10582","16"
"10583",""
"10584","2"
"10585","NA"
"10586","NA"
"10587",""
"10588",""
"10589",""
"10590","4"
"10591","2"
"10592","1"
"10593","2"
"10594","3"
"10595","2"
"10596",""
"10597","2"
"10598",""
"10599","2"
"10600","2"
"10601","4"
"10602","1"
"10603",""
"10604","NA"
"10605","5"
"10606","3"
"10607","9"
"10608","2"
"10609","4"
"10610","5"
"10611",""
"10612","2"
"10613","3"
"10614","1"
"10615","1"
"10616",""
"10617","7"
"10618","1"
"10619","2"
"10620","0"
"10621",""
"10622","2"
"10623","2"
"10624","5"
"10625","6"
"10626","5"
"10627","2"
"10628","6"
"10629","4"
"10630","NA"
"10631","3"
"10632","4"
"10633","3"
"10634","9"
"10635",""
"10636","2"
"10637",""
"10638",""
"10639","1"
"10640",""
"10641","2"
"10642",""
"10643","NA"
"10644",""
"10645","4"
"10646",""
"10647","NA"
"10648",""
"10649","NA"
"10650",""
"10651","0"
"10652",""
"10653","3"
"10654","5"
"10655",""
"10656","NA"
"10657",""
"10658","NA"
"10659",""
"10660","NA"
"10661","NA"
"10662","2"
"10663","NA"
"10664","3"
"10665","4"
"10666","2"
"10667",""
"10668",""
"10669","NA"
"10670",""
"10671",""
"10672",""
"10673","1"
"10674","2"
"10675","3"
"10676","2"
"10677","NA"
"10678","2"
"10679","8"
"10680",""
"10681","2"
"10682","1"
"10683","2"
"10684","3"
"10685","1"
"10686",""
"10687","6"
"10688","2"
"10689",""
"10690","7"
"10691",""
"10692","2"
"10693","3"
"10694",""
"10695","2"
"10696","3"
"10697","1"
"10698","1"
"10699","3"
"10700",""
"10701","4"
"10702","4"
"10703","2"
"10704","NA"
"10705","NA"
"10706","1"
"10707",""
"10708","NA"
"10709",""
"10710","NA"
"10711","3"
"10712","8"
"10713",""
"10714","1"
"10715","1"
"10716",""
"10717",""
"10718","3"
"10719","4"
"10720","NA"
"10721","2"
"10722",""
"10723","NA"
"10724",""
"10725",""
"10726","4"
"10727",""
"10728","5"
"10729","4"
"10730","1"
"10731","2"
"10732",""
"10733","4"
"10734","4"
"10735","NA"
"10736","NA"
"10737","2"
"10738",""
"10739","NA"
"10740","NA"
"10741","1"
"10742","3"
"10743","2"
"10744","2"
"10745","1"
"10746","7"
"10747","5"
"10748","3"
"10749","3"
"10750","4"
"10751","6"
"10752","4"
"10753",""
"10754","1"
"10755","2"
"10756","5"
"10757","NA"
"10758","2"
"10759","2"
"10760","1"
"10761","7"
"10762","2"
"10763","3"
"10764","3"
"10765",""
"10766","NA"
"10767","3"
"10768","4"
"10769",""
"10770",""
"10771","5"
"10772","2"
"10773",""
"10774","NA"
"10775","2"
"10776","1"
"10777","1"
"10778","2"
"10779","1"
"10780","3"
"10781",""
"10782",""
"10783","2"
"10784","1"
"10785",""
"10786","NA"
"10787","NA"
"10788","NA"
"10789","1"
"10790","3"
"10791",""
"10792","3"
"10793",""
"10794","NA"
"10795",""
"10796","3"
"10797","3"
"10798","2"
"10799",""
"10800","2"
"10801","4"
"10802","NA"
"10803",""
"10804","4"
"10805","1"
"10806","3"
"10807","7"
"10808","2"
"10809","4"
"10810","1"
"10811",""
"10812","4"
"10813","5"
"10814","2"
"10815",""
"10816","2"
"10817",""
"10818","NA"
"10819","1"
"10820","4"
"10821","1"
"10822","2"
"10823",""
"10824","4"
"10825","0"
"10826",""
"10827","3"
"10828","3"
"10829","2"
"10830","NA"
"10831","4"
"10832",""
"10833","8"
"10834","3"
"10835","2"
"10836",""
"10837","4"
"10838","5"
"10839","NA"
"10840","3"
"10841","3"
"10842","3"
"10843","11"
"10844","7"
"10845","11"
"10846","3"
"10847","4"
"10848","1"
"10849",""
"10850","5"
"10851","4"
"10852","4"
"10853","NA"
"10854","4"
"10855","2"
"10856","2"
"10857","NA"
"10858","1"
"10859","1"
"10860","3"
"10861","1"
"10862","2"
"10863","NA"
"10864","NA"
"10865","2"
"10866","3"
"10867","NA"
"10868","NA"
"10869","NA"
"10870","6"
"10871","7"
"10872","2"
"10873","3"
"10874",""
"10875","2"
"10876","2"
"10877","5"
"10878","3"
"10879","2"
"10880","2"
"10881","3"
"10882","NA"
"10883",""
"10884",""
"10885",""
"10886","4"
"10887","NA"
"10888","NA"
"10889","NA"
"10890","4"
"10891","4"
"10892","1"
"10893","1"
"10894","4"
"10895",""
"10896",""
"10897","3"
"10898","1"
"10899","NA"
"10900","5"
"10901","1"
"10902","2"
"10903","NA"
"10904","2"
"10905",""
"10906","1"
"10907","9"
"10908","5"
"10909",""
"10910","6"
"10911",""
"10912","1"
"10913","3"
"10914","NA"
"10915",""
"10916","NA"
"10917","3"
"10918","1"
"10919","NA"
"10920",""
"10921","1"
"10922",""
"10923",""
"10924","NA"
"10925","2"
"10926","2"
"10927","1"
"10928","2"
"10929","3"
"10930",""
"10931","5"
"10932","4"
"10933",""
"10934","1"
"10935","2"
"10936","NA"
"10937","NA"
"10938","NA"
"10939","13"
"10940","3"
"10941","0"
"10942","1"
"10943","4"
"10944","NA"
"10945","4"
"10946","2"
"10947","3"
"10948","5"
"10949","NA"
"10950","4"
"10951","4"
"10952",""
"10953","NA"
"10954",""
"10955","NA"
"10956","3"
"10957","2"
"10958","NA"
"10959","1"
"10960","2"
"10961","2"
"10962","7"
"10963","3"
"10964","3"
"10965",""
"10966","3"
"10967","7"
"10968","1"
"10969","2"
"10970","3"
"10971","3"
"10972","4"
"10973","2"
"10974","2"
"10975","1"
"10976","2"
"10977","NA"
"10978","6"
"10979","1"
"10980","3"
"10981",""
"10982","NA"
"10983","2"
"10984",""
"10985",""
"10986","NA"
"10987","NA"
"10988",""
"10989",""
"10990","NA"
"10991","5"
"10992","NA"
"10993","NA"
"10994","8"
"10995","3"
"10996",""
"10997",""
"10998","2"
"10999","3"
"11000",""
"11001","1"
