"StudId"	"AssignedSchName"
5728	"Yellow Charter"
5729	"Yellow Charter"
5730	"Yellow Charter"
5732	"Yellow Charter"
5733	"The Yellow Charter"
5734	"the yellow charter"
5735	"Yellow Charter"
5736	"yellow charter"
5737	"The Yellow Charter"
5738	"yellow charter"
5739	"The Yellow Charter"
5740	"yellow charter"
5741	"Yellow Charter"
5742	"Yellow Charter"
5743	"The Yellow Charter"
5744	"Yellow Charter"
5745	"Yellow Charter"
5746	"The Yellow Charter"
5747	"Yellow Charter"
5748	"Yellow Charter"
5749	"Yellow Charter"
5750	"The Yellow Charter"
5751	"Yellow Charter"
5752	"the yellow charter"
5753	"The Yellow Charter"
5754	"The Yellow Charter"
5755	"yellow charter"
5756	"The Yellow Charter"
5757	"Yellow Charter"
5758	"The Yellow Charter"
5759	"Yellow Charter"
5760	"yellow charter"
5761	"yellow charter"
5762	"yellow charter"
5763	"Yellow Charter"
5764	"The Yellow Charter"
5765	"yellow charter"
5766	"Yellow Charter"
5767	"Yellow Charter"
5768	"The Yellow Charter"
5769	"Yellow Charter"
5770	"The Yellow Charter"
5771	"yellow charter"
5772	"Yellow Charter"
5773	"The Yellow Charter"
5774	"The Yellow Charter"
5775	"The Yellow Charter"
5776	"The Yellow Charter"
5777	"yellow charter"
5778	"The Yellow Charter"
5779	"yellow charter"
5780	"Yellow Charter"
5781	"Yellow Charter"
5782	"Yellow Charter"
5783	"The Yellow Charter"
5784	"yellow charter"
5785	"Yellow Charter"
5786	"the yellow charter"
5787	"yellow charter"
5788	"The Yellow Charter"
5790	"The Yellow Charter"
5791	"yellow charter"
5792	"Yellow Charter"
5793	"yellow charter"
5794	"yellow charter"
5795	"The Yellow Charter"
5798	"Yellow Charter"
5799	"Yellow Charter"
5800	"Yellow Charter"
5801	"The Yellow Charter"
5802	"The Yellow Charter"
5803	"The Yellow Charter"
5804	"The Yellow Charter"
5805	"Yellow Charter"
5806	"Yellow Charter"
5807	"Yellow Charter"
5808	"The yellow charter"
5809	"The Yellow Charter"
5810	"The Yellow Charter"
5811	"The Yellow Charter"
5812	"The Yellow Charter"
5813	"Yellow Charter"
5814	"Yellow Charter"
5815	"yellow charter"
5816	"the yellow charter"
5817	"Yellow Charter"
5818	"Yellow Charter"
5819	"yellow charter"
5820	"the yellow charter"
5821	"Yellow Charter"
5822	"the yellow charter"
5823	"yellow charter"
5824	"The Yellow Charter"
5825	"Yellow Charter"
5826	"Yellow Charter"
5827	"yellow charter"
5828	"The Yellow Charter"
5829	"Yellow Charter"
5830	"The Yellow Charter"
5831	"The Yellow Charter"
5832	"yellow charter"
5833	"The Yellow Charter"
5834	"Yellow Charter"
5835	"Yellow Charter"
5836	"Yellow Charter"
5837	"The Yellow Charter"
5838	"Yellow Charter"
5839	"The Yellow Charter"
5840	"yellow charter"
5841	"Yellow Charter"
5842	"The Yellow Charter"
5843	"yellow charter"
5844	"yellow charter"
5845	"The Yellow Charter"
5846	"XX"
5847	"The Yellow Charter"
5848	"Yellow Charter"
5849	"yellow charter"
5850	"The Yellow Charter"
5851	"The Yellow Charter"
5852	"the yellow charter"
5853	"The Yellow Charter"
5854	"The Yellow Charter"
5855	"Yellow Charter"
5856	"Yellow Charter"
5857	"Yellow Charter"
5858	"the yellow charter"
5859	"The Yellow Charter"
5860	"The yellow charter"
5861	"The Yellow Charter"
5862	"Yellow Charter"
5863	"Yellow Charter"
5864	"Yellow Charter"
5865	"The yellow charter"
5866	"Yellow Charter"
5867	"The Yellow Charter"
5868	"Yellow Charter"
5869	"The Yellow Charter"
5870	"Yellow Charter"
5872	"The Yellow Charter"
5873	"yellow charter"
5874	"The Yellow Charter"
5875	"the yellow charter"
5876	"The Yellow Charter"
5877	"yellow charter"
5878	"Yellow Charter"
5879	"the yellow charter"
5881	"Yellow Charter"
5882	"Yellow Charter"
5883	"The Yellow Charter"
5884	"the yellow charter"
5885	"Yellow Charter"
5886	"Yellow Charter"
5887	"Yellow Charter"
5888	"yellow charter"
5889	"The Yellow Charter"
5891	"The Yellow Charter"
5892	"Yellow Charter"
5893	"yellow charter"
5894	"The Yellow Charter"
5895	"Yellow Charter"
5896	"The Yellow Charter"
5897	"yellow charter"
5898	"The Yellow Charter"
5899	"The Yellow Charter"
5900	"Yellow Charter"
5902	"The Readable School"
5903	"Readable School"
5904	"Readable School"
5905	"The readable school"
5906	"Readable School"
5907	"The Readable School"
5909	"the readable school"
5910	"readable school"
5911	"readable school"
5912	"readable school"
5913	"Readable School"
5914	"readable school"
5915	"Readable School"
5916	"Readable School"
5917	"Readable School"
5918	"The Readable School"
5919	"Readable School"
5920	"Readable School"
5921	"XX"
5922	"Readable School"
5924	"the readable school"
5925	"The Readable School"
5926	"The Readable School"
5927	"Readable School"
5928	"The Readable School"
5929	"XX"
5930	"Readable School"
5931	"Readable School"
5932	"Readable School"
5933	"Readable School"
5934	"readable school"
5935	"The Readable School"
5936	"Readable School"
5937	"Readable School"
5939	"readable school"
5941	"Readable School"
5943	"readable school"
5944	"the readable school"
5946	"The Readable School"
5947	"Readable School"
5948	"the readable school"
5949	"The Readable School"
5950	"Readable School"
5951	"readable school"
5952	"readable school"
5953	"Readable School"
5954	"The Readable School"
5955	"The readable school"
5956	"Readable School"
5957	"Readable School"
5958	"Readable School"
5959	"readable school"
5960	"Readable School"
5961	"The Readable School"
5962	"The Readable School"
5963	"readable school"
5964	"the readable school"
5965	"Readable School"
5966	"Readable School"
5967	"Readable School"
5968	"Readable School"
5969	"The Readable School"
5970	"Readable School"
5971	"The Readable School"
5972	"readable school"
5973	"the readable school"
5974	"Readable School"
5975	"XX"
5976	"readable school"
5977	"The Readable School"
5978	"Readable School"
5979	"readable school"
5980	"readable school"
5981	"readable school"
5982	"The Readable School"
5983	"readable school"
5984	"Readable School"
5985	"The Readable School"
5986	"The Readable School"
5987	"Readable School"
5988	"readable school"
5989	"The Readable School"
5990	"Readable School"
5993	"readable school"
5994	"The Readable School"
5995	"readable school"
5996	"Readable School"
5997	"the readable school"
5998	"readable school"
5999	"The readable school"
6000	"The Readable School"
6001	"The Readable School"
6002	"readable school"
6003	"the readable school"
6004	"The Readable School"
6005	"readable school"
6006	"readable school"
6007	"The readable school"
6008	"the readable school"
6009	"The readable school"
6012	"Readable School"
6013	"The Readable School"
6014	"Readable School"
6015	"readable school"
6016	"the readable school"
6017	"The Readable School"
6018	"Readable School"
6019	"Readable School"
6020	"The Readable School"
6021	"Readable School"
6022	"readable school"
6023	"The Readable School"
6024	"the readable school"
6025	"Readable School"
6026	"The Readable School"
6027	"The Readable School"
6028	"The Readable School"
6029	"The Readable School"
6030	"The Readable School"
6031	"The Readable School"
6032	"Readable School"
6033	"The Readable School"
6034	"The readable school"
6035	"readable school"
6038	"The Readable School"
6039	"Readable School"
6040	"the readable school"
6041	"Readable School"
6042	"The Readable School"
6044	"Readable School"
6045	"Readable School"
6046	"the readable school"
6047	"Readable School"
6048	"The Readable School"
6049	"Readable School"
6050	"The Readable School"
6051	"Readable School"
6052	"Readable School"
6053	"Readable School"
6054	"The Readable School"
6055	"The Readable School"
6056	"the readable school"
6057	"readable school"
6058	"Readable School"
6059	"Readable School"
6060	"the readable school"
6061	"readable school"
6062	"Readable School"
6063	"the readable school"
6064	"Readable School"
6065	"readable school"
6066	"The Readable School"
6067	"Readable School"
6068	"The Readable School"
6069	"the readable school"
6070	"Readable School"
6071	"readable school"
6072	"The Readable School"
6073	"Readable School"
6074	"The readable school"
6075	"Readable School"
6076	"The Readable School"
6078	"The Readable School"
6079	"readable school"
6081	"readable school"
6082	"Readable School"
6083	"Readable School"
6084	"readable school"
6085	"readable school"
6086	"Readable School"
6087	"The Readable School"
6088	"Readable School"
6089	"The Readable School"
6090	"Readable School"
6091	"Readable School"
6092	"readable school"
6093	"Readable School"
6094	"The Readable School"
6095	"readable school"
6096	"the readable school"
6097	"readable school"
6098	"The Readable School"
6099	"The Readable School"
6100	"Readable School"
6101	"The Readable School"
6102	"Readable School"
6103	"Readable School"
6104	"Readable School"
6105	"the readable school"
6107	"Readable School"
6108	"Readable School"
6109	"The Readable School"
6110	"Readable School"
6111	"readable school"
6112	"The readable school"
6113	"The Readable School"
6114	"The Readable School"
6115	"Readable School"
6116	"The Readable School"
6117	"The Readable School"
6118	"Readable School"
6119	"The Readable School"
6120	"The Readable School"
6121	"The Readable School"
6123	"The Readable School"
6124	"the readable school"
6126	"Readable School"
6127	"The readable school"
6128	"Readable School"
6129	"Readable School"
6130	"Readable School"
6131	"readable school"
6132	"The Readable School"
6133	"readable school"
6134	"Readable School"
6135	"the readable school"
6136	"readable school"
6137	"Readable School"
6138	"The Readable School"
6139	"readable school"
6140	"Readable School"
6141	"readable school"
6142	"Readable School"
6143	"The Readable School"
6144	"The Readable School"
6146	"The Readable School"
6147	"The Readable School"
6148	"The Readable School"
6149	"readable school"
6150	"The Readable School"
6151	"The invented academy"
6152	"Invented Academy"
6153	"Invented Academy"
6154	"invented academy"
6155	"Invented Academy"
6156	"Invented Academy"
6157	"the invented academy"
6158	"invented academy"
6159	"the invented academy"
6160	"The Invented Academy"
6161	"The Invented Academy"
6162	"The Invented Academy"
6163	"invented academy"
6164	"Invented Academy"
6165	"the invented acad"
6166	"The Invented Academy"
6167	"The Invented Academy"
6168	"The Invented Academy"
6169	"invented academy"
6170	"Invented Academy"
6171	"The Invented Academy"
6172	"Invented Academy"
6173	"The Invented Acad"
6174	"Invented Academy"
6175	"invented academy"
6176	"Invented Academy"
6177	"the invented academy"
6178	"invented academy"
6179	"Invented Academy"
6180	"The Invented Academy"
6181	"The Invented Academy"
6182	"Invented Academy"
6183	"Invented Academy"
6184	"Invented Academy"
6185	"invented academy"
6186	"Invented Academy"
6187	"Invented Academy"
6188	"Invented Academy"
6189	"Invented Academy"
6190	"The Invented Academy"
6191	"Invented Academy"
6192	"Invented Academy"
6193	"XX"
6194	"Invented Academy"
6195	"The Invented Academy"
6196	"Invented Academy"
6197	"The Invented Academy"
6198	"The Invented Academy"
6199	"The Invented Academy"
6200	"Invented Academy"
6201	"invented academy"
6202	"The Invented Academy"
6203	"the invented academy"
6204	"Invented Acad"
6205	"Invented Academy"
6206	"the invented academy"
6207	"invented academy"
6208	"The Invented Academy"
6209	"Invented Acad"
6210	"The Invented Academy"
6211	"the invented academy"
6212	"The Invented Academy"
6213	"Invented Academy"
6214	"Invented Academy"
6215	"Invented Academy"
6216	"The Invented Acad"
6217	"Invented Academy"
6218	"the invented academy"
6219	"invented academy"
6220	"Invented Acad"
6221	"Invented Academy"
6222	"The Invented Academy"
6223	"invented academy"
6224	"The Invented Acad"
6225	"the invented academy"
6226	"Invented Academy"
6227	"invented academy"
6228	"The Invented Acad"
6229	"the invented academy"
6230	"The Invented Academy"
6231	"Invented Academy"
6232	"The Invented Academy"
6233	"The Invented Academy"
6234	"Invented Academy"
6235	"Invented Academy"
6236	"The Invented Academy"
6237	"Invented Academy"
6238	"Invented Academy"
6239	"The Invented Academy"
6240	"invented academy"
6241	"Invented Academy"
6242	"The Invented Academy"
6243	"Invented Academy"
6244	"Invented Academy"
6245	"Invented Academy"
6246	"invented academy"
6248	"XX"
6249	"The Invented Academy"
6250	"invented academy"
6251	"invented academy"
6252	"The Invented Academy"
6253	"invented acad"
6254	"Invented Academy"
6255	"Invented Acad"
6256	"Invented Acad"
6257	"Invented Acad"
6258	"The Invented Academy"
6259	"Invented Academy"
6260	"Invented Academy"
6261	"The Invented Academy"
6262	"The Invented Academy"
6263	"The Invented Academy"
6264	"Invented Academy"
6265	"the invented academy"
6266	"the invented academy"
6267	"Invented Academy"
6268	"Invented Academy"
6269	"The Invented Academy"
6270	"The Invented Academy"
6271	"invented academy"
6272	"The Invented Academy"
6273	"The Invented Academy"
6274	"The Invented Academy"
6275	"The Invented Academy"
6276	"Invented Academy"
6277	"Invented Academy"
6278	"The Invented Academy"
6279	"The Invented Academy"
6280	"The Invented Academy"
6281	"The Invented Academy"
6282	"invented academy"
6283	"XX"
6285	"Invented Acad"
6286	"The Invented Academy"
6287	"Invented Academy"
6288	"Invented Academy"
6289	"invented academy"
6290	"the invented academy"
6291	"Invented Academy"
6292	"Invented Academy"
6293	"The Invented Academy"
6294	"Invented Academy"
6295	"invented acad"
6296	"the invented academy"
6297	"Invented Academy"
6298	"The Invented Academy"
6299	"The Invented Acad"
6300	"Invented Academy"
6301	"the invented acad"
6302	"Invented Acad"
6303	"the invented academy"
6304	"The Invented Academy"
6305	"invented academy"
6306	"The Invented Academy"
6307	"The Invented Academy"
6308	"the invented academy"
6309	"The Invented Academy"
6310	"The Invented Academy"
6311	"The Invented Academy"
6313	"Invented Academy"
6314	"the invented academy"
6315	"The invented academy"
6316	"Invented Academy"
6317	"Invented Academy"
6319	"The Invented Academy"
6320	"Invented Academy"
6321	"Invented Academy"
6322	"The Invented Acad"
6323	"invented academy"
6324	"the invented academy"
6325	"The Invented Academy"
6327	"invented academy"
6328	"The invented academy"
6329	"Invented Acad"
6330	"Invented Academy"
6331	"Invented Academy"
6332	"The Invented Academy"
6333	"the invented academy"
6334	"invented academy"
6335	"Invented Academy"
6336	"Invented Academy"
6337	"the invented academy"
6338	"invented academy"
6339	"invented academy"
6340	"The Invented Acad"
6341	"Invented Academy"
6342	"The Invented Academy"
6343	"The invented academy"
6344	"Invented Academy"
6345	"invented academy"
6346	"The Invented Academy"
6347	"The Invented Academy"
6348	"XX"
6349	"Invented Academy"
6350	"The Invented Academy"
6351	"Invented Academy"
6352	"Invented Academy"
6353	"Invented Academy"
6354	"The Invented Academy"
6355	"The Invented Academy"
6356	"The Invented Acad"
6357	"The Invented Academy"
6358	"the invented academy"
6359	"The Invented Academy"
6360	"invented academy"
6361	"The Invented Academy"
6362	"Invented Academy"
6363	"Invented Acad"
6364	"Invented Academy"
6365	"The Invented Academy"
6366	"invented academy"
