"Student Id","Student Race","Student Gender","Pretest Score","Posttest Score"
4761,"Sweet","Bass",91,85
4762,"Sour","Bass",89,174
4763,"Sweet","Bass",108,135
4764,"Sweet","Bass",82,136
4765,"Bitter","Treble",131,160
4766,"Salty","Bass",128,228
4767,"Sour","Treble",129,224
4768,"Salty","Treble",86,86
4769,"Sweet","Bass",111,162
4770,"Sweet","Bass",110,203
4771,"Bitter","Treble",999,121
4772,"Sweet","Treble",119,149
4773,"Bitter","Treble",94,119
4774,"Sweet","Treble",83,182
4775,"Sour","Treble",87,207
4776,"Sour","Treble",98,164
4777,"Sweet","Bass",110,116
4778,"Sweet","Treble",69,89
4779,"Sweet","Bass",112,184
4780,"Sour","Treble",999,194
4781,"Salty","Treble",100,149
4782,"Sweet","Treble",72,149
4783,"Bitter","Bass",97,156
4784,"Sweet","Bass",93,89
4785,"Sour","Treble",115,117
4786,"Sour","Treble",130,179
4787,"Sour","Treble",99,193
4788,"Salty","Bass",122,140
4789,"Sweet","Bass",109,133
4790,"Sweet","Bass",999,139
4791,"Sour","Treble",84,122
4792,"Sour","Treble",70,68
4793,"Sweet","Bass",66,60
4794,"Sweet","Bass",93,160
4795,"Sour","Treble",91,185
4796,"Salty","Treble",103,120
4797,"Sweet","Bass",113,85
4798,"Sour","Treble",63,96
4799,"Sweet","Treble",71,113
4800,"Sweet","Bass",122,225
4801,"Bitter","Treble",114,83
4802,"Bitter","Bass",125,162
4803,"Sweet","Bass",83,88
4804,"Sweet","Bass",103,210
4805,"Sour","Treble",80,108
4806,"Sweet","Treble",83,157
4807,"Sweet","Bass",89,118
4808,"Sweet","Bass",105,107
4809,"Sour","Treble",86,111
4810,"Sour","Treble",74,110
4811,"Sour","Treble",122,231
4812,"Sweet","Bass",NA,174
4813,"Sour","Bass",96,135
4814,"Sour","Treble",95,999
4815,"Sweet","Bass",110,125
4816,"Sweet","Treble",72,95
4817,"Sour","Treble",121,141
4818,"Sour","Treble",88,163
4819,"Bitter","Bass",999,179
4820,"Sweet","Treble",58,114
4821,"Salty","Treble",97,181
4822,"Salty","Treble",112,161
4823,"Sour","Bass",127,188
4824,"Sour","Treble",109,220
4825,"Salty","Bass",103,92
4826,"Sour","Bass",111,187
4827,"Sour","Treble",106,132
4828,"Sour","Treble",112,158
4829,"Sour","Treble",149,192
4830,"Sour","Treble",80,118
4831,"Sweet","Bass",114,999
4832,"Sweet","Bass",95,130
4833,"Sour","Treble",108,188
4834,"Sour","Treble",127,156
4835,"Salty","Treble",73,117
4836,"Sour","Treble",91,128
4837,"Salty","Treble",99,135
4838,"Sour","Treble",124,183
4839,"Sweet","Bass",999,153
4840,"Sweet","Bass",106,156
4841,"Sweet","Treble",72,70
4842,"Sweet","Bass",98,180
4843,"Sour","Treble",126,163
4844,"Sour","Treble",65,86
4845,"Sweet","Bass",101,221
4846,"Sweet","Bass",104,198
4847,"Sweet","Treble",NA,143
4848,"Salty","Treble",98,177
4849,"Sour","Treble",115,170
4850,"Sour","Treble",108,138
4851,"Sour","Treble",109,146
4852,"Sour","Treble",99,125
4853,"Sour","Treble",77,136
4854,"Sour","Treble",90,127
4855,"Sour","Treble",90,157
4856,"Sour","Bass",136,226
4857,"Sour","Treble",123,147
4858,"Salty","Bass",120,999
4859,"Sour","Treble",80,173
4860,"Sour","Treble",113,182
4861,"Sour","Bass",124,135
4862,"Sweet","Bass",92,97
4863,"Sweet","Bass",999,121
4864,"Sweet","Bass",89,123
4865,"Sour","Treble",91,107
4866,"Bitter","Treble",94,116
4867,"Sweet","Bass",85,104
4868,"Bitter","Treble",90,137
4869,"Sour","Treble",93,133
4870,"Sour","Treble",999,131
4871,"Sour","Treble",78,148
4872,"Salty","Treble",96,160
4873,"Bitter","Bass",82,178
4874,"Sour","Treble",81,94
4875,"Sour","Treble",115,162
4876,"Sour","Bass",147,261
4877,"Salty","Bass",69,86
4878,"Salty","Bass",102,999
4879,"Sweet","Bass",112,999
4880,"Sweet","Bass",NA,88
4881,"Sour","Treble",87,115
4882,"Sweet","Treble",79,81
4883,"Sour","Treble",98,999
4884,"Bitter","Treble",50,49
4885,"Sour","Treble",126,209
4886,"Sour","Bass",126,194
4887,"Sweet","Bass",85,139
4888,"Bitter","Treble",95,179
4889,"Sweet","Bass",999,126
4890,"Sour","Bass",85,165
4891,"Sweet","Bass",146,188
4892,"Sweet","Treble",81,141
4893,"Sour","Treble",108,168
4894,"Sweet","Bass",125,177
4895,"Salty","Bass",100,172
4896,"Sweet","Treble",62,70
4897,"Sour","Treble",121,999
4898,"Sweet","Bass",116,178
4899,"Sweet","Bass",104,178
4900,"Bitter","Bass",124,187
4901,"Sour","Treble",109,999
4902,"Sour","Treble",110,142
4903,"Sweet","Bass",131,148
4904,"Sour","Treble",114,153
4905,"Sour","Treble",121,171
4906,"Sweet","Treble",97,100
4907,"Sour","Treble",106,180
4908,"Sweet","Treble",141,142
4909,"Sweet","Bass",86,80
4910,"Sour","Treble",86,182
4911,"Sweet","Bass",70,106
4912,"Sour","Bass",999,124
4913,"Sweet","Treble",999,159
4914,"Sour","Treble",115,234
4915,"Sour","Treble",120,201
4916,"Sour","Treble",105,203
4917,"Sweet","Bass",85,147
4918,"Sour","Treble",82,91
4919,"Sweet","Bass",90,131
4920,"Sweet","Treble",60,131
4921,"Sour","Bass",123,166
4922,"Sweet","Bass",56,96
4923,"Sour","Treble",115,133
4924,"Bitter","Bass",119,178
4925,"Sour","Treble",113,183
4926,"Sweet","Treble",76,122
4927,"Sweet","Bass",102,154
4928,"Sour","Treble",96,117
4929,"Sweet","Bass",90,125
4930,"Sour","Treble",103,113
4931,"Sweet","Bass",77,168
4932,"Sour","Bass",116,190
4933,"Sour","Bass",127,164
4934,"Sweet","Bass",91,115
4935,"Sweet","Bass",132,167
4936,"Sweet","Bass",98,175
4937,"Bitter","Bass",117,187
4938,"Salty","Bass",95,159
4939,"Sour","Bass",132,199
4940,"Bitter","Treble",104,113
4941,"Sweet","Bass",104,124
4942,"Sour","Treble",109,107
4943,"Bitter","Treble",999,999
4944,"Sweet","Bass",125,218
4945,"Sweet","Treble",114,141
4946,"Sweet","Treble",100,128
4947,"Sweet","Bass",999,161
4948,"Salty","Bass",108,137
4949,"Sour","Bass",115,170
4950,"Sour","Treble",70,55
4951,"Sweet","Bass",101,186
4952,"Sweet","Bass",77,122
4953,"Bitter","Treble",69,999
4954,"Bitter","Bass",94,101
4955,"Sour","Bass",98,158
4956,"Sweet","Bass",120,140
4957,"Bitter","Treble",141,219
4958,"Sour","Treble",75,174
4959,"Salty","Treble",82,110
4960,"Sour","Bass",109,129
4961,"Sweet","Treble",73,16
4962,"Sour","Treble",104,115
4963,"Sour","Treble",105,127
4964,"Sour","Bass",133,204
4965,"Sour","Treble",118,187
4966,"Sour","Treble",104,166
4967,"Sour","Bass",141,168
4968,"Sour","Treble",106,139
4969,"Sweet","Bass",86,123
4970,"Sweet","Bass",108,121
4971,"Sweet","Bass",79,149
4972,"Sweet","Treble",78,153
4973,"Sour","Treble",98,191
4974,"Sweet","Bass",70,60
4975,"Sour","Bass",116,145
4976,"Sour","Treble",89,165
4977,"Sour","Treble",89,167
4978,"Sweet","Bass",125,110
4979,"Bitter","Bass",107,131
4980,"Sweet","Treble",126,153
4981,"Bitter","Treble",91,127
4982,"Bitter","Treble",83,128
4983,"Sour","Treble",106,115
4984,"Sour","Treble",120,115
4985,"Sweet","Treble",NA,155
4986,"Sweet","Bass",116,161
4987,"Sweet","Bass",130,126
4988,"Salty","Bass",123,152
4989,"Sour","Treble",100,200
4990,"Sour","Treble",164,183
4991,"Sweet","Bass",99,116
4992,"Sour","Treble",109,166
4993,"Sweet","Bass",104,127
4994,"Sour","Treble",119,153
4995,"Sweet","Bass",70,109
4996,"Sweet","Bass",85,194
4997,"Sour","Treble",95,94
4998,"Salty","Treble",79,33
4999,"Sour","Treble",96,167
5000,"Sweet","Treble",116,134
5001,"Sour","Treble",107,160
5002,"Bitter","Treble",102,219
5003,"Sour","Treble",72,137
5004,"Salty","Treble",109,139
5005,"Sour","Treble",75,146
5006,"Sweet","Bass",78,154
5007,"Bitter","Bass",98,98
5008,"Sweet","Bass",111,101
5009,"Bitter","Treble",107,168
5010,"Sour","Bass",121,226
5011,"Salty","Treble",106,149
5012,"Sour","Treble",43,89
5013,"Sweet","Bass",96,172
5014,"Sour","Treble",122,97
5015,"Sour","Treble",126,138
5016,"Sweet","Bass",98,130
5017,"Sweet","Treble",112,145
5018,"Sweet","Treble",90,123
5019,"Bitter","Bass",112,155
5020,"Sweet","Bass",81,55
5021,"Sweet","Bass",69,43
5022,"Sour","Treble",112,181
5023,"Sour","Treble",93,197
5024,"Sweet","Bass",999,157
5025,"Sweet","Bass",96,195
5026,"Sour","Treble",106,59
5027,"Sweet","Bass",90,170
5028,"Sweet","Bass",116,193
5029,"Sweet","Bass",85,161
5030,"Salty","Treble",143,205
5031,"Sweet","Bass",120,117
5032,"Sweet","Bass",70,117
5033,"Sour","Bass",122,175
5034,"Sour","Treble",128,198
5035,"Sour","Treble",75,157
5036,"Sweet","Bass",137,999
5037,"Sour","Bass",118,147
5038,"Sour","Bass",126,218
5039,"Bitter","Bass",133,230
5040,"Sour","Treble",91,215
5041,"Sweet","Bass",114,167
5042,"Bitter","Treble",107,999
5043,"Sour","Treble",133,206
5044,"Sweet","Bass",92,124
5045,"Sweet","Treble",64,93
5046,"Bitter","Bass",90,202
5047,"Sweet","Bass",110,143
5048,"Bitter","Treble",115,134
5049,"Sweet","Bass",72,102
5050,"Sweet","Bass",77,175
5051,"Sour","Treble",108,162
5052,"Sour","Treble",108,160
5053,"Sweet","Treble",80,145
5054,"Sweet","Treble",999,139
5055,"Sour","Treble",110,158
5056,"Sweet","Bass",92,156
5057,"Bitter","Bass",110,124
5058,"Sour","Treble",96,155
5059,"Sweet","Treble",999,182
5060,"Bitter","Bass",96,207
5061,"Sour","Bass",140,194
5062,"Sour","Treble",127,186
5063,"Sweet","Bass",86,93
5064,"Salty","Bass",112,143
5065,"Sour","Treble",101,159
5066,"Bitter","Treble",103,183
5067,"Sour","Treble",128,211
5068,"Sour","Treble",121,174
5069,"Sweet","Treble",103,197
5070,"Salty","Treble",72,130
5071,"Salty","Bass",109,113
5072,"Sweet","Bass",NA,99
5073,"Sweet","Bass",62,110
5074,"Sour","Bass",118,135
5075,"Sour","Treble",118,133
5076,"Sweet","Treble",108,130
5077,"Sweet","Bass",999,143
5078,"Sour","Bass",118,156
5079,"Sour","Bass",118,141
5080,"Sour","Treble",115,132
5081,"Sour","Treble",95,129
5082,"Sweet","Treble",82,134
5083,"Sour","Bass",123,999
5084,"Sweet","Bass",91,54
5085,"Sour","Treble",99,100
5086,"Sweet","Treble",67,119
5087,"Sour","Treble",123,124
5088,"Sour","Treble",121,198
5089,"Sour","Treble",104,160
5090,"Salty","Treble",116,153
5091,"Sour","Treble",136,229
5092,"Sweet","Bass",90,179
5093,"Bitter","Bass",98,123
5094,"Sweet","Treble",110,205
5095,"Sour","Treble",94,144
5096,"Sour","Bass",111,171
5097,"Sweet","Bass",81,109
5098,"Sweet","Bass",115,206
5099,"Salty","Bass",108,176
5100,"Sour","Treble",82,119
5101,"Sour","Treble",84,126
5102,"Sweet","Bass",64,77
5103,"Sweet","Treble",104,140
5104,"Sweet","Bass",79,71
5105,"Salty","Treble",103,171
5106,"Salty","Treble",89,177
5107,"Sour","Bass",122,999
5108,"Sweet","Treble",98,216
5109,"Sweet","Bass",91,133
5110,"Sweet","Bass",91,90
5111,"Sweet","Treble",76,97
5112,"Sweet","Bass",61,14
5113,"Sour","Treble",85,213
5114,"Sour","Treble",NA,125
5115,"Sweet","Treble",85,999
5116,"Sour","Bass",999,188
5117,"Sweet","Treble",96,147
5118,"Salty","Treble",91,103
5119,"Sweet","Bass",98,141
5120,"Sour","Treble",86,143
5121,"Sweet","Bass",99,168
5122,"Salty","Bass",104,210
5123,"Sweet","Bass",121,170
5124,"Sweet","Bass",99,143
5125,"Sour","Treble",83,131
5126,"Sour","Bass",999,197
5127,"Sweet","Bass",105,180
5128,"Sweet","Treble",999,161
5129,"Sour","Treble",95,153
5130,"Salty","Treble",85,121
5131,"Sour","Bass",91,80
5132,"Sweet","Bass",125,185
5133,"Sour","Treble",87,149
5134,"Sour","Treble",999,164
5135,"Sour","Treble",85,198
5136,"Bitter","Treble",119,171
5137,"Sour","Treble",80,149
5138,"Sour","Treble",117,204
5139,"Sweet","Bass",100,88
5140,"Sweet","Treble",97,138
5141,"Sour","Treble",71,72
5142,"Sweet","Bass",62,93
5143,"Sour","Treble",81,114
5144,"Bitter","Bass",999,130
5145,"Sour","Treble",110,170
5146,"Sweet","Bass",113,138
5147,"Sweet","Bass",84,106
5148,"Salty","Bass",100,108
5149,"Sour","Treble",999,123
5150,"Sour","Bass",111,128
5151,"Bitter","Bass",132,173
5152,"Sour","Treble",115,135
5153,"Sour","Treble",NA,119
5154,"Salty","Treble",85,209
5155,"Sour","Treble",89,158
5156,"Sour","Bass",121,180
5157,"Sweet","Treble",104,158
5158,"Sour","Treble",113,114
5159,"Sour","Treble",78,78
5160,"Salty","Bass",92,73
5161,"Sweet","Bass",87,228
5162,"Salty","Treble",91,186
5163,"Sour","Treble",96,133
5164,"Sweet","Bass",133,144
5165,"Sour","Treble",85,133
5166,"Sour","Treble",54,81
5167,"Sweet","Bass",83,167
5168,"Sweet","Treble",80,106
5169,"Bitter","Treble",51,104
5170,"Salty","Bass",131,158
5171,"Sour","Treble",94,178
5172,"Salty","Bass",116,172
5173,"Sour","Treble",88,66
5174,"Sour","Bass",130,206
5175,"Bitter","Bass",82,70
5176,"Sour","Treble",NA,133
5177,"Bitter","Bass",108,152
5178,"Sour","Treble",101,166
5179,"Salty","Treble",70,195
5180,"Bitter","Treble",117,152
5181,"Salty","Bass",82,111
5182,"Sweet","Bass",118,153
5183,"Sweet","Bass",103,173
5184,"Sweet","Bass",115,999
5185,"Sour","Treble",99,999
5186,"Sour","Treble",124,153
5187,"Sour","Treble",65,93
5188,"Sweet","Bass",99,198
5189,"Sour","Treble",115,185
5190,"Sour","Treble",90,123
5191,"Sour","Treble",131,150
5192,"Sweet","Bass",59,90
5193,"Sweet","Bass",107,207
5194,"Sour","Treble",125,160
5195,"Sour","Bass",135,214
5196,"Sour","Bass",118,176
5197,"Bitter","Treble",999,158
5198,"Sweet","Bass",109,138
5199,"Sour","Treble",90,122
5200,"Sour","Treble",96,167
5201,"Bitter","Treble",75,155
5202,"Bitter","Bass",104,188
5203,"Salty","Treble",89,147
5204,"Sour","Treble",43,113
5205,"Bitter","Bass",117,132
5206,"Salty","Treble",90,118
5207,"Sweet","Bass",NA,118
5208,"Sour","Bass",145,194
5209,"Salty","Treble",92,99
5210,"Sweet","Bass",76,88
5211,"Sour","Treble",87,158
5212,"Sweet","Treble",74,33
5213,"Sour","Bass",121,111
5214,"Sour","Treble",74,60
5215,"Bitter","Bass",159,184
5216,"Sour","Bass",999,183
5217,"Bitter","Treble",100,124
5218,"Salty","Treble",96,999
5219,"Sweet","Bass",110,999
5220,"Sweet","Bass",112,97
5221,"Sweet","Bass",101,146
5222,"Sour","Treble",94,136
5223,"Sour","Treble",99,109
5224,"Sweet","Treble",94,100
5225,"Sour","Bass",104,136
5226,"Sweet","Treble",NA,150
5227,"Bitter","Treble",79,185
5228,"Bitter","Bass",100,163
5229,"Sweet","Bass",91,147
5230,"Sweet","Bass",85,100
5231,"Sweet","Bass",58,197
5232,"Sweet","Bass",109,167
5233,"Sweet","Bass",999,128
5234,"Sweet","Treble",131,209
5235,"Sweet","Treble",79,121
5236,"Sweet","Bass",73,111
5237,"Sweet","Bass",105,128
5238,"Sweet","Treble",84,135
5239,"Sour","Bass",999,135
5240,"Sour","Bass",999,171
5241,"Sweet","Treble",88,143
5242,"Sweet","Treble",66,155
5243,"Sweet","Bass",91,191
5244,"Sour","Bass",123,199
5245,"Sweet","Bass",113,143
5246,"Sour","Treble",76,121
5247,"Bitter","Treble",82,146
5248,"Sweet","Treble",111,172
5249,"Sour","Treble",74,41
5250,"Bitter","Bass",138,179
5251,"Sour","Treble",93,81
5252,"Sour","Treble",78,105
5253,"Salty","Treble",74,95
5254,"Sweet","Treble",89,142
5255,"Sweet","Treble",98,130
5256,"Sour","Treble",112,203
5257,"Sweet","Bass",999,72
5258,"Sweet","Bass",138,197
5259,"Sweet","Bass",95,151
5260,"Sour","Bass",118,163
5261,"Sweet","Bass",125,154
5262,"Sour","Treble",999,154
5263,"Sweet","Bass",112,118
5264,"Sour","Treble",96,145
5265,"Sweet","Treble",88,148
5266,"Bitter","Bass",999,142
5267,"Sour","Bass",125,120
5268,"Sweet","Bass",94,112
5269,"Sweet","Bass",99,180
5270,"Sweet","Bass",93,141
5271,"Sweet","Treble",94,161
5272,"Sweet","Treble",103,195
5273,"Sour","Treble",111,241
5274,"Sweet","Treble",73,104
5275,"Sweet","Treble",64,119
5276,"Bitter","Treble",104,115
5277,"Sour","Bass",97,126
5278,"Sour","Treble",80,89
5279,"Sour","Treble",92,128
5280,"Bitter","Bass",109,141
5281,"Sweet","Bass",NA,176
5282,"Sour","Treble",95,46
5283,"Sweet","Bass",108,152
5284,"Sour","Treble",113,155
5285,"Sweet","Treble",98,151
5286,"Sour","Treble",113,104
5287,"Sour","Bass",107,199
5288,"Salty","Bass",95,155
5289,"Sour","Treble",116,96
5290,"Salty","Bass",999,135
5291,"Sour","Treble",92,94
5292,"Salty","Bass",111,100
5293,"Sour","Treble",104,124
5294,"Bitter","Bass",106,109
5295,"Sour","Treble",117,151
5296,"Sweet","Bass",108,156
5297,"Sour","Treble",110,184
5298,"Sweet","Bass",101,176
5299,"Bitter","Treble",83,190
5300,"Sweet","Bass",114,140
5301,"Sweet","Treble",148,221
5302,"Sour","Treble",89,155
5303,"Sweet","Bass",999,148
5304,"Sour","Treble",96,162
5305,"Sour","Bass",123,120
5306,"Bitter","Bass",120,176
5307,"Sweet","Treble",61,83
5308,"Sweet","Bass",75,121
5309,"Sweet","Treble",96,203
5310,"Sweet","Bass",89,157
5311,"Sweet","Treble",52,999
5312,"Sweet","Bass",110,266
5313,"Sour","Treble",115,164
5314,"Sweet","Treble",72,88
5315,"Sweet","Treble",107,146
5316,"Sour","Treble",98,232
5317,"Sweet","Bass",82,101
5318,"Sweet","Bass",58,121
5319,"Sour","Treble",89,206
5320,"Sweet","Treble",95,162
5321,"Sour","Treble",79,94
5322,"Sweet","Bass",89,87
5323,"Sweet","Bass",122,198
5324,"Bitter","Treble",89,164
5325,"Bitter","Treble",118,195
5326,"Bitter","Treble",71,115
5327,"Sour","Treble",116,127
5328,"Sweet","Treble",NA,100
5329,"Sour","Treble",97,185
5330,"Sweet","Bass",999,999
5331,"Bitter","Bass",92,144
5332,"Sweet","Bass",98,167
5333,"Salty","Treble",89,144
5334,"Sour","Treble",122,163
5335,"Sour","Treble",NA,117
5336,"Sweet","Bass",79,103
5337,"Sour","Treble",107,103
5338,"Sweet","Treble",54,114
5339,"Sweet","Bass",50,23
5340,"Sweet","Bass",95,133
5341,"Sour","Treble",85,125
5342,"Sweet","Bass",98,79
5343,"Sour","Bass",148,200
5344,"Sour","Treble",91,135
5345,"Sweet","Bass",132,171
5346,"Sour","Bass",999,132
5347,"Sour","Treble",106,111
5348,"Sweet","Treble",69,99
5349,"Sour","Bass",101,72
5350,"Sweet","Bass",999,169
5351,"Sour","Bass",125,153
5352,"Sour","Treble",106,999
5353,"Sweet","Treble",108,93
5354,"Sweet","Bass",95,135
5355,"Bitter","Bass",85,159
5356,"Sour","Bass",111,175
5357,"Sweet","Treble",92,151
5358,"Bitter","Treble",137,176
5359,"Salty","Bass",96,125
5360,"Sweet","Bass",94,113
5361,"Sweet","Treble",92,168
5362,"Sour","Bass",101,170
5363,"Bitter","Treble",86,141
5364,"Sweet","Bass",120,182
5365,"Sour","Treble",133,179
5366,"Bitter","Bass",91,164
5367,"Salty","Treble",91,113
5368,"Bitter","Treble",115,139
5369,"Sour","Treble",134,212
5370,"Salty","Treble",98,180
5371,"Salty","Treble",117,117
5372,"Sour","Bass",91,139
5373,"Sweet","Bass",116,100
5374,"Sweet","Bass",75,91
5375,"Sweet","Bass",91,152
5376,"Salty","Treble",86,104
5377,"Sour","Treble",112,163
5378,"Sweet","Bass",102,110
5379,"Sweet","Treble",999,173
5380,"Salty","Treble",104,136
5381,"Sour","Treble",113,138
5382,"Sour","Treble",72,101
5383,"Sweet","Treble",69,151
5384,"Bitter","Treble",92,117
5385,"Sweet","Bass",108,151
5386,"Sour","Treble",86,133
5387,"Sour","Treble",91,132
5388,"Sour","Treble",55,72
5389,"Sour","Treble",68,119
5390,"Sour","Treble",71,102
5391,"Sweet","Bass",59,66
5392,"Sweet","Bass",83,116
5393,"Sweet","Bass",999,161
5394,"Sweet","Bass",97,122
5395,"Bitter","Treble",118,188
5396,"Sour","Treble",75,91
5397,"Sweet","Bass",68,141
5398,"Sweet","Bass",91,999
5399,"Salty","Treble",96,138
5400,"Sweet","Bass",118,107
5401,"Sweet","Bass",92,153
5402,"Sweet","Bass",105,116
5403,"Salty","Treble",95,108
5404,"Sweet","Treble",92,149
5405,"Sweet","Treble",92,112
5406,"Sour","Treble",64,103
5407,"Sweet","Bass",87,136
5408,"Sweet","Treble",88,116
5409,"Sour","Bass",150,181
5410,"Sweet","Bass",82,147
5411,"Bitter","Bass",80,101
5412,"Salty","Bass",122,173
5413,"Sweet","Treble",100,137
5414,"Bitter","Bass",96,100
5415,"Bitter","Treble",999,209
5416,"Sweet","Bass",127,141
5417,"Sweet","Bass",112,149
5418,"Sour","Treble",109,209
5419,"Sour","Treble",132,164
5420,"Sour","Treble",99,95
5421,"Bitter","Treble",78,167
5422,"Sour","Bass",94,100
5423,"Sweet","Bass",68,62
5424,"Sour","Bass",141,199
5425,"Sour","Bass",122,144
5426,"Sour","Bass",111,175
5427,"Sweet","Bass",99,149
5428,"Sour","Treble",92,135
5429,"Sour","Treble",999,94
5430,"Sour","Treble",103,133
5431,"Sweet","Bass",93,148
5432,"Sweet","Bass",52,132
5433,"Sour","Treble",56,999
5434,"Sour","Bass",113,187
5435,"Sweet","Bass",86,138
5436,"Salty","Bass",999,140
5437,"Bitter","Bass",101,999
5438,"Sour","Treble",120,155
5439,"Sweet","Bass",69,96
5440,"Sweet","Treble",86,80
5441,"Sour","Treble",73,91
5442,"Sour","Treble",129,999
5443,"Sour","Treble",118,110
5444,"Sour","Treble",50,85
5445,"Sour","Treble",97,128
5446,"Sweet","Bass",999,119
5447,"Sour","Treble",131,139
5448,"Sweet","Treble",83,147
5449,"Sweet","Treble",92,132
5450,"Sweet","Bass",81,126
5451,"Sour","Bass",101,999
5452,"Sweet","Bass",93,155
5453,"Sweet","Bass",82,121
5454,"Bitter","Treble",105,133
5455,"Sour","Treble",41,81
5456,"Salty","Bass",96,70
5457,"Sweet","Treble",86,192
5458,"Bitter","Bass",65,142
5459,"Sweet","Bass",105,144
5460,"Sweet","Treble",99,179
5461,"Salty","Bass",119,225
5462,"Sweet","Treble",79,101
5463,"Sour","Bass",999,107
5464,"Sour","Treble",NA,103
5465,"Sweet","Bass",54,77
5466,"Sweet","Bass",109,142
5467,"Sour","Bass",128,129
5468,"Sour","Treble",83,54
5469,"Sweet","Bass",74,89
5470,"Sour","Treble",81,49
5471,"Sweet","Bass",83,175
5472,"Bitter","Treble",111,89
5473,"Bitter","Treble",96,172
5474,"Sweet","Bass",96,139
5475,"Salty","Treble",104,164
5476,"Sour","Bass",105,174
5477,"Sour","Treble",107,127
5478,"Sour","Bass",115,131
5479,"Sweet","Treble",999,152
5480,"Sweet","Treble",58,122
5481,"Sour","Bass",101,160
5482,"Salty","Treble",132,999
5483,"Sour","Treble",62,94
5484,"Sour","Treble",113,130
5485,"Sour","Treble",76,35
5486,"Sweet","Bass",72,77
5487,"Sweet","Bass",999,136
5488,"Sour","Treble",125,184
5489,"Sour","Treble",108,152
5490,"Sweet","Treble",94,146
5491,"Sour","Treble",88,89
5492,"Sour","Bass",105,166
5493,"Sour","Treble",117,169
5494,"Sour","Treble",110,141
5495,"Bitter","Treble",103,94
5496,"Sour","Treble",148,165
5497,"Sweet","Bass",89,125
5498,"Sour","Treble",93,177
5499,"Salty","Bass",112,999
5500,"Sweet","Treble",84,118
5501,"Sweet","Bass",96,172
5502,"Sour","Treble",137,215
5503,"Sour","Bass",123,179
5504,"Salty","Treble",118,217
5505,"Sweet","Bass",118,168
5506,"Salty","Bass",87,179
5507,"Sweet","Bass",97,159
5508,"Sour","Treble",99,187
5509,"Bitter","Bass",120,150
5510,"Sweet","Treble",79,999
5511,"Sour","Bass",999,100
5512,"Sweet","Treble",95,139
5513,"Sour","Bass",98,999
5514,"Sweet","Bass",85,128
5515,"Sour","Treble",92,154
